Taxonomy	C1	C2	C3	Y1	Y2	Y3
Gephyromycinifex	0	0	2	0	1	0
Gequatrovirus	0	0	0	0	0	0
Gervaisevirus	0	0	0	0	0	0
Gesputvirus	0	0	0	0	0	0
Getalongvirus	0	0	0	0	0	0
Getseptimavirus	0	0	0	0	0	0
Ghobesvirus	0	0	0	0	0	0
Ghuizhouvirus	0	0	0	0	0	0
Ghunavirus	0	0	0	0	0	0
Giardia	0	0	0	0	1	0
Giardiavirus	0	0	0	0	0	0
Gibbetvirus	0	0	0	0	0	0
Gibbsiella	0	0	1	0	0	0
Gifriavirus	0	0	0	0	0	0
Gihfavirus	0	0	0	0	0	0
Gilesvirus	0	0	0	0	0	0
Gilgameshvirus	0	0	0	0	0	0
Giliycovirus	0	0	0	0	0	0
Gilliamella	0	0	0	5	0	1
Gillianvirus	0	0	0	0	0	0
Gillisia	0	0	0	0	0	0
Gilsonvirus	0	0	0	0	0	0
Gilvibacter	0	0	0	1	0	0
Gilvimarinus	0	1	0	0	0	0
Gimaduovirus	0	0	0	0	0	0
Gimesia	2	4	2	6	6	2
Gimibacter	0	2	1	0	0	0
Glacieibacterium	0	1	0	0	0	0
Glaciihabitans	0	0	19	0	0	0
Glaciimonas	0	0	0	0	0	0
Gladiatorvirus	0	0	0	0	0	0
Glaedevirus	0	0	0	0	0	0
Glaesserella	0	0	0	1	0	0
Glamdringvirus	0	0	0	0	0	0
Glaucusvirus	0	0	0	0	0	0
Gleimia	0	0	3	3	0	1
Globicatella	2	3	0	0	1	2
Gloeobacter	5	5	22	0	3	2
Gloeocapsa	0	0	0	0	0	0
Gloeocapsopsis	0	0	0	0	0	0
Gloeomargarita	0	0	0	0	0	0
Gloeothece	0	0	0	0	0	0
Glossinavirus	0	0	0	0	0	1
Gluconacetobacter	1	5	19	0	0	0
Gluconobacter	12	4	6	0	0	0
Glutamicibacter	3	12	27	0	4	5
Glyciruvirus	0	0	0	0	0	0
Glycocaulis	1	0	0	0	0	0
Gmuhndevirus	0	0	0	0	0	0
Godonkavirus	0	0	0	0	0	0
Goettingenvirus	0	0	0	0	0	0
Gofduovirus	0	0	0	0	0	0
Gohshovirus	0	0	0	0	0	0
Gonggongvirus	0	0	0	0	0	0
Goodmanvirus	0	0	0	0	0	0
Goravirus	0	0	0	0	0	0
Gordonia	82	56	44	5	13	7
Gordonibacter	211	40	113	105	345	944
Gordonvirus	0	0	0	0	0	0
Gordtnkvirus	0	0	0	0	0	0
Gorganvirus	0	0	0	0	0	0
Gorjumvirus	0	0	0	0	0	0
Gorodievirus	0	0	0	0	0	0
Goslarvirus	0	0	0	0	0	0
Gosmusatellite	0	0	0	0	0	0
Gottfriedia	0	5	0	0	1	0
Gottschalkia	1	0	1	0	1	2
Goukovirus	0	0	0	0	0	0
Grablovirus	0	0	0	0	0	0
Gracilibacillus	0	0	0	0	2	6
Gracilimonas	0	0	0	0	0	0
Gracilinema	3	0	0	0	2	0
Graikaemvirus	0	0	0	0	0	0
Granulibacter	0	0	2	0	0	0
Granulicatella	0	0	0	381	72	151
Granulicella	2	1	4	0	0	0
Granulosicoccus	2	0	0	0	0	0
Gredihovirus	0	0	0	0	0	0
Greenvirus	0	0	0	0	0	0
Gregsiragusavirus	0	0	0	0	0	0
Grendvuvirus	0	0	0	0	0	0
Grimontia	0	1	0	0	2	0
Grisebachstrassevirus	0	0	0	0	0	0
Grondvirus	0	0	0	0	0	0
Gruhelivirus	0	0	0	0	0	0
Grusopivirus	0	0	0	0	0	0
Grutrevirus	0	0	0	0	0	0
Gruunavirus	0	0	0	0	0	0
Gryllotalpicola	0	0	0	1	0	0
Gualtarvirus	0	0	0	0	0	0
Gudongella	0	0	0	0	0	0
Guelphvirus	0	0	0	0	0	0
Guillardia	0	0	0	0	0	0
Gulmivirus	0	0	0	0	0	0
Gulosibacter	3	0	17	0	0	0
Gunawavirus	0	0	0	0	0	0
Gundelvirus	0	0	0	0	0	0
Guptibacillus	0	1	0	0	0	0
Gustavvirus	0	0	0	0	0	0
Guyparkeria	2	3	3	2	0	0
Gwanakrovirus	0	0	0	0	0	0
Gyeongsanvirus	0	0	0	0	0	0
Gylbovirus	0	0	0	0	0	0
Gymnodinialimonas	0	0	0	0	0	0
Gynuella	2	0	0	0	0	0
Gyrovirus	0	0	0	0	0	0
Habenivirus	0	0	0	0	0	0
Hacavirus	0	0	0	0	0	0
Hacihdavirus	0	0	0	0	3	0
Hadakavirus	0	0	0	0	0	0
Hadassahvirus	0	0	0	0	0	0
Haeldovirus	0	0	0	0	0	0
Haematobacter	44	0	14	0	0	0
Haematospirillum	1	2	7	0	0	0
Haemophilus	2	3	1	0	1	7
Haetaevirus	0	0	0	0	0	0
Hafnia	0	0	0	0	3	0
Hafyongvirus	0	0	0	0	0	0
Hagavirus	0	0	0	0	0	0
Hagravirus	0	0	0	0	0	0
Hahdsevirus	0	0	0	0	0	0
Hahella	0	1	5	0	1	1
Hahkesevirus	0	0	0	0	0	0
Hahsevirus	0	0	0	0	0	0
Haifavirus	0	0	0	0	0	0
Haihevirus	0	0	0	0	0	0
Haladaptatus	2	1	1	0	0	1
Halalkaliarchaeum	0	0	0	0	0	0
Halalkalibacter	0	0	0	0	0	0
Halalkalibacterium (ex Joshi et al. 2022)	0	2	0	0	0	0
Halalkalicoccus	0	0	0	0	0	0
Halanaeroarchaeum	0	0	0	2	0	0
Halanaerobium	0	5	0	0	0	2
Halapricum	4	15	5	0	0	0
Halarchaeum	0	0	0	0	0	0
Halarcobacter	0	2	0	2	4	2
Halcalevirus	0	0	0	0	0	0
Halcyonevirus	0	0	0	0	0	0
Halfdanvirus	0	0	0	0	0	0
Haliangium	3	0	0	3	3	1
Halioglobus	1	1	0	0	5	0
Haliovirga	0	12	0	3	2	0
Halioxenophilus	0	0	0	0	0	0
Haliscomenobacter	1	0	1	0	0	1
Haloarcula	1	0	0	1	0	0
Halobacillus	2	3	1	6	4	14
Halobacteriovorax	0	0	0	1	0	0
Halobacterium	9	7	0	0	0	0
Halobacteroides	0	0	1	0	0	0
Halobaculum	1	0	11	0	0	0
Halobellus	0	0	5	0	0	0
Halocatena	0	0	0	0	0	3
Halocella	0	0	0	0	0	0
Halococcoides	3	1	0	0	0	0
Halococcus	1	0	0	0	4	0
Halodesulfovibrio	2	3	0	0	2	6
Halodesulfurarchaeum	9	0	0	0	0	0
Haloferacalesvirus	0	0	0	0	0	0
Haloferax	2	0	2	1	1	0
Haloferula	0	1	0	0	0	1
Halogeometricum	0	0	0	0	0	0
Haloglomus	3	1	2	0	2	0
Halohasta	1	0	0	0	0	0
Halohivirus	0	0	0	0	0	0
Haloimpatiens	0	2	0	6	3	3
Halolamina	0	0	0	0	0	0
Halomarina	3	1	1	0	2	0
Halomicrobium	2	1	0	0	0	1
Halomicrococcus	3	1	3	0	0	0
Halomicronema	0	0	0	0	0	1
Halomonas	64	26	19	0	4	4
Halomontanus	0	0	0	1	0	0
Halopenitus	0	0	0	0	0	0
Halopiger	0	0	0	0	0	0
Haloplanus	4	2	1	0	3	0
Haloprofundus	3	5	0	0	0	2
Halopseudomonas	6	8	5	0	4	0
Haloquadratum	0	0	0	0	0	0
Halorarius	0	0	0	0	0	0
Halorarum	1	0	1	0	0	1
Halorhabdus	3	0	0	1	0	0
Halorhodospira	0	0	1	0	1	0
Halorientalis	10	9	9	0	0	0
Halorubrum	3	5	7	0	2	0
Halorussus	5	1	0	0	6	0
Halosegnis	0	0	2	0	0	0
Halosimplex	0	0	2	0	0	0
Halosolutus	0	1	0	0	0	0
Halospeciosus	0	0	0	0	0	0
Halospina	0	0	0	0	0	0
Halosquirtibacter	0	0	0	0	2	0
Halostagnicola	0	1	0	0	0	0
Halotalea	17	0	0	0	0	0
Haloterrigena	1	0	0	0	0	0
Halothece	2	1	3	0	1	0
Halothermothrix	0	1	0	0	1	6
Halothiobacillus	0	1	2	0	0	0
Halotia	0	0	0	0	0	0
Halovalidus	0	0	0	0	0	0
Halovenus	0	0	0	0	0	0
Halovibrio	0	0	0	0	0	0
Halovivax	1	0	5	1	0	0
Hankyongella	0	0	0	0	0	0
Hanrivervirus	0	0	0	0	0	0
Hapavirus	0	0	0	0	0	0
Haploplasma	0	7	0	0	0	0
Hapunavirus	0	0	0	0	0	0
Harambevirus	0	0	0	0	0	0
Harbinvirus	0	0	0	0	0	0
Harfovirus	0	0	0	0	0	0
Harkavirus	0	0	0	0	0	0
Harrekavirus	0	0	0	0	0	0
Harrisonburgvirus	0	0	0	0	0	0
Harrisonvirus	0	0	0	0	0	0
Hartmanivirus	0	0	0	0	0	0
Hartmannibacter	1	2	0	0	0	0
Haslea	0	0	0	0	0	0
Hathewaya	0	2	3	1	1	3
Hatrivirus	0	0	0	0	0	0
Hattifnattvirus	0	0	0	0	0	0
Hautrevirus	0	0	0	0	0	0
Hawkeyevirus	0	0	0	0	0	0
Hedwigvirus	0	0	0	0	0	0
Hehrovirus	0	0	0	0	0	0
Hehspivirus	0	0	0	0	0	0
Heilongjiangvirus	0	0	0	0	0	0
Helacdivirus	0	0	0	0	0	0
Helcobacillus	3	0	0	0	0	0
Helcococcus	1	15	3	0	2	0
Helicobacter	3	0	0	3	2	1
Helicovermis	0	3	0	0	0	0
Heliomicrobium	3	6	8	1	0	1
Heliorestis	3	9	7	0	2	0
Heliosvirus	0	0	0	0	0	0
Helsettvirus	0	0	0	0	0	0
Helsingorvirus	0	0	0	0	0	0
Hemiambidensovirus	0	0	0	0	0	0
Hemipivirus	0	0	0	0	0	0
Hemipvirus	0	0	0	0	0	0
Hemiselmis	0	0	0	0	0	0
Hemphillvirus	0	0	0	0	0	0
Henifovirus	0	0	0	0	0	0
Henipavirus	0	0	0	0	0	0
Hennigervirus	0	0	0	0	0	0
Henningerozyma	0	0	0	0	1	0
Henunavirus	0	0	0	0	0	0
Henuseptimavirus	0	0	0	0	0	0
Hepacivirus	0	0	0	0	0	0
Hepanhamaparvovirus	0	0	0	0	0	0
Hepatovirus	0	0	0	0	0	0
Herbaspirillum	32	34	24	1	0	0
Herbevirus	0	0	0	0	0	0
Herbiconiux	19	19	0	0	0	0
Herbinix	2	0	0	0	10	2
Herminiimonas	0	0	0	0	0	0
Herpetohepadnavirus	0	0	0	0	0	0
Herugrimvirus	0	0	0	0	0	0
Hestiavirus	0	0	0	0	0	0
Heterostelium	0	0	0	0	0	0
Heverleevirus	0	0	0	0	0	0
Hexartovirus	0	0	0	0	0	0
Heyndrickxia	3	5	0	13	6	9
Hicfunavirus	0	0	0	0	0	0
Higashivirus	0	0	0	0	0	0
Higrevirus	0	0	0	0	0	0
Hihdivirus	0	0	0	0	0	0
Hinehbovirus	0	0	0	0	0	0
Hinxtonvirus	0	0	0	0	0	3
Hippea	0	0	0	0	0	0
Hiroshimavirus	0	0	0	0	0	0
Hirschia	2	0	0	0	0	0
Hirvovirus	0	0	0	0	0	0
Histophilus	0	0	1	0	0	0
Hiyaavirus	0	0	0	0	0	0
Hnatkovirus	0	0	0	0	0	0
Hodnevirus	0	0	1	0	0	0
Hoeflea	5	2	5	1	2	0
Hohrdovirus	0	0	0	0	0	0
Holdemania	16	12	234	22	52	52
Hollowayvirus	0	0	0	0	0	0
Holosalinivirus	0	0	0	0	0	0
Homburgvirus	0	0	0	0	0	0
Hominifimenecus	11	6	8	10	38	25
Homo	153	110	35	992	1259	1614
Homochaacvirus	0	0	0	0	0	0
Homoserinibacter	1	0	0	0	0	0
Homoserinimonas	1	0	0	0	0	0
Hongcheonvirus	0	0	0	0	0	0
Hopescreekvirus	0	0	0	0	0	0
Hoplichthysvirus	0	0	0	0	0	0
Hoptevirus	0	0	0	0	0	0
Hordeivirus	0	0	0	0	0	0
Horticoccus	0	0	7	0	0	0
Horusvirus	0	0	0	0	0	0
Horwuvirus	0	0	0	0	0	0
Hostuviroid	0	0	0	0	0	0
Hoswirudivirus	0	0	0	0	0	0
Howevirus	0	0	0	0	0	0
Hoylesella	1	32	64	1	4	35
Hoyosella	0	0	0	0	0	0
Hpunavirus	0	0	0	0	0	0
Huanghaivirus	0	0	0	0	0	0
Huangshavirus	0	0	0	0	0	0
Hubavirus	0	0	0	0	0	0
Hubeivirus	0	0	0	0	0	0
Hubramonavirus	0	0	0	0	0	0
Huchismacovirus	0	0	0	0	0	0
Hudivirus	0	0	0	0	0	0
Hudovirus	0	0	0	0	0	0
Huelvavirus	0	0	0	0	0	0
Huhbevirus	0	0	0	0	0	0
Huhmpluvirus	0	0	0	0	0	0
Huiozyma	0	0	0	0	0	0
Hujiaoplasma	1	1	0	0	0	0
Hukohnovirus	0	0	0	0	0	0
Hukuchivirus	0	0	0	0	0	0
Huleruivirus	0	0	0	0	0	0
Hulijingvirus	0	0	0	0	0	0
Humibacillus	0	0	0	0	0	0
Humibacter	0	0	0	0	0	0
Humidisolicoccus	0	0	0	0	0	0
Humisphaera	10	3	4	0	0	1
Humitalea	6	0	7	0	0	0
Hungariovirus	0	0	0	0	0	0
Hungatella	4739	242	303	241	207	937
Hunnivirus	0	0	0	0	0	0
Huohcivirus	0	0	0	0	0	0
Hupolycivirus	0	0	0	0	0	0
Husavirus	0	0	0	0	0	0
Huylevirus	0	0	0	0	0	0
Hwangdonia	0	0	0	1	0	0
Hwanghaeella	0	0	0	0	0	0
Hydrocarboniclastica	0	0	0	0	0	1
Hydrocarboniphaga	3	2	2	0	0	0
Hydrogenibacillus	6	2	0	0	3	0
Hydrogenimonas	3	4	0	7	0	2
Hydrogenobacter	0	0	4	0	1	0
Hydrogenobaculum	0	0	0	0	0	0
Hydrogenophaga	48	6	25	6	3	1
Hydrogenophilus	0	0	3	0	0	0
Hydrogenovibrio	0	0	0	0	0	0
Hyjrovirus	0	0	0	0	0	0
Hylemonella	0	0	2	0	0	0
Hymenobacter	73	41	49	5	9	2
Hymovirus	0	0	0	0	0	0
Hypericibacter	1	2	1	0	0	0
Hyperthermus	0	0	0	0	0	0
Hyphobacterium	5	2	24	0	0	0
Hyphococcus	1	6	0	1	0	0
Hyphomicrobium	13	17	6	5	1	2
Hyphomonas	4	1	16	0	5	1
Hypovirus	0	0	0	0	0	0
Hysdruvirus	0	0	0	0	0	0
Hzauvirus	0	0	0	0	0	0
Iaduovirus	0	0	0	0	0	0
Iamia	2	2	1	0	0	0
Iapetusvirus	0	0	0	0	0	0
Ibantikvirus	0	0	0	0	0	0
Icepovirus	0	0	0	0	0	0
Icerudivirus	0	0	0	0	0	0
Ichnoviriform	0	0	0	0	0	0
Ichonovirus	0	0	0	0	0	0
Ichtadenovirus	0	0	0	0	0	0
Ichtchaphamaparvovirus	0	0	0	0	0	0
Ichthyobacterium	0	0	0	0	0	0
Ictavirus	0	0	0	0	0	0
Icumivirus	0	0	0	0	0	0
Idaeovirus	0	0	0	0	0	0
Idahovirus	0	0	0	0	0	0
Identitycrisisvirus	0	0	0	0	0	0
Ideonella	33	0	0	0	0	0
Ideskevirus	0	0	0	0	0	0
Idiomarina	0	8	2	0	1	3
Idnoreovirus	0	0	0	0	0	0
Iflavirus	0	0	0	0	0	0
Iggyvirus	0	0	0	0	0	0
Igirivirus	0	0	0	0	0	0
Ignaciovirus	0	0	0	0	0	0
Ignatzschineria	0	0	0	1	0	0
Ignavibacterium	0	0	0	1	0	0
Ignavigranum	0	0	0	0	0	1
Ignicoccus	0	0	0	0	0	0
Ihubacter	15	12	9	7	27	11
Ikedavirus	0	0	0	0	0	0
Ilarvirus	0	0	0	0	0	0
Illuinvirus	0	0	0	0	0	0
Iltovirus	0	0	0	0	0	0
Ilumatobacter	1	1	10	0	1	0
Ilyobacter	0	3	0	7	12	6
Ilzatvirus	0	0	0	0	0	0
Imbroritus	0	0	3	0	0	0
Imeberivirus	0	0	0	0	0	0
Immanueltrevirus	0	0	0	0	0	0
Immundisolibacter	1	1	1	0	0	0
Immutovirus	0	0	0	0	0	0
Impedivirus	0	0	0	0	0	0
Imperialibacter	3	0	1	0	0	0
Imtechella	0	0	0	0	0	0
Imvubuvirus	0	0	0	0	0	0
Inbricusvirus	0	0	0	0	0	0
Incheonvirus	0	0	0	0	0	0
Indioceanicola	3	0	0	0	0	0
Indlulamithivirus	0	0	0	0	0	0
Ineyimevirus	0	0	0	0	0	0
Infirmifilum	0	0	0	0	0	0
Infratovirus	0	0	0	0	0	0
Infulavirus	0	0	0	0	0	0
Ingelinevirus	0	0	0	0	0	0
Inhavirus	0	0	0	0	0	0
Inhella	0	1	1	0	0	1
Innesvirus	0	0	0	0	0	0
Inovirus	0	0	0	0	0	0
Inpeasmacovirus	0	0	0	0	0	0
Insbruvirus	0	0	0	0	0	0
Insevirus	0	0	0	0	0	0
Intestinibacillus	84	59	185	113	82	124
Intestinibacter	5	16	14	110	100	29
Intestinibaculum	0	2	0	10	19	6
Intestinimonas	3685	2669	1495	42	72	62
Intrasporangium	0	0	1	0	0	0
Invictavirus	0	0	0	0	0	0
Iocasia	0	0	0	2	0	7
Iodobacter	0	2	2	0	0	0
Iodovirus	0	0	0	0	0	0
Ionavirus	0	0	0	0	0	0
Iotaarterivirus	0	0	0	0	0	0
Iotapapillomavirus	0	0	0	0	0	0
Iotatorquevirus	0	0	0	0	0	0
Ipomovirus	0	0	0	0	0	0
Iridovirus	0	0	0	0	0	0
Irrigatiovirus	0	0	0	0	0	0
Irtavirus	0	0	0	0	0	0
Iruqauvirus	0	0	0	0	0	0
Isavirus	0	0	0	0	0	0
Ishigurovirus	0	0	0	0	0	0
Ishugivirus	0	0	0	0	0	0
Isoalcanivorax	0	1	0	0	0	0
Isoihlovirus	0	0	0	0	0	0
Isoldevirus	0	0	0	0	0	0
Isoptericola	6	18	0	3	1	0
Isosphaera	3	0	3	0	0	0
Itarudivirus	0	0	0	0	0	0
Iteradensovirus	0	0	0	0	0	0
Ithacavirus	0	0	0	0	0	0
Ittyvirus	1	0	0	0	0	0
Ivolevirus	0	0	0	0	0	0
Iwahcevirus	0	0	0	0	0	0
Ixovirus	0	0	0	0	0	0
Izhakiella	0	0	0	0	0	0
Jacevirus	0	0	0	0	0	0
Jacunavirus	0	0	0	0	0	0
Jahgtovirus	0	0	0	0	0	8
Jalkavirus	0	0	0	0	0	0
Jamesmcgillvirus	0	0	0	0	0	0
Janibacter	9	7	12	2	0	0
Jannaschia	1	9	2	0	0	1
Janthinobacterium	8	12	54	5	1	0
Janusvirus	0	0	0	0	0	0
Japarudivirus	0	0	0	0	0	0
Jargovirus	0	0	0	0	0	0
Jarilovirus	0	0	0	0	0	0
Jarrellvirus	0	0	0	0	0	0
Jasminevirus	0	0	0	0	0	0
Jatrophihabitans	16	16	1	0	0	2
Jawnskivirus	0	0	0	0	0	0
Jedunavirus	0	0	0	0	0	0
Jeilongvirus	0	0	0	0	0	0
Jejubacter	1	2	1	0	0	0
Jelitavirus	0	0	0	0	0	0
Jenstvirus	0	0	0	0	0	0
Jeongeupia	1	5	7	0	0	0
Jeonjuvirus	0	0	0	0	0	0
Jeotgalibaca	0	2	0	1	1	0
Jeotgalibacillus	0	2	0	1	0	0
Jeotgalicoccus	0	0	1	0	3	1
Jerseyvirus	0	0	0	0	0	0
Jesfedecavirus	0	0	0	0	0	0
Jhansiroadvirus	0	0	0	0	0	0
Jiangella	17	12	1	3	2	1
Jiangsuvirus	0	0	0	0	0	0
Jiaodavirus	0	0	0	0	0	0
Jiaoyazivirus	0	0	0	0	0	0
Jiella	2	2	6	0	1	0
Jiesduavirus	0	0	0	0	0	0
Jilinvirus	0	4	0	0	0	0
Jimmervirus	0	0	0	0	0	0
Johnovirus	0	0	0	0	0	0
Johnsonvirus	0	0	0	0	0	0
Jolieduovirus	0	0	0	0	0	0
Jonesia	0	0	0	0	0	0
Jonquetella	10	1	9	1	0	1
Jonvirus	0	0	0	0	0	0
Jouyvirus	0	0	0	0	0	0
Juiceboxvirus	0	0	0	0	0	0
Jujuvirus	0	0	0	0	0	0
Julieunavirus	0	0	0	0	0	0
Junavirus	0	0	0	0	0	0
Junduvirus	0	0	0	0	0	0
Jupbevirus	0	0	0	0	0	0
Justusliebigvirus	0	0	0	0	0	0
Jwalphavirus	0	0	0	0	0	0
Kablunavirus	0	0	0	0	0	0
Kafavirus	0	0	0	0	0	0
Kafunavirus	0	0	0	0	0	0
Kagamiyamavirus	0	0	0	0	0	0
Kagunavirus	0	0	0	0	0	0
Kahfsdivirus	0	0	0	0	0	0
Kahnayevirus	0	0	0	0	0	0
Kahnovirus	0	0	0	0	0	0
Kahraivirus	0	0	0	0	0	0
Kahshuvirus	0	0	0	0	0	0
Kahucivirus	0	0	0	0	0	0
Kairosalinivirus	0	0	0	0	0	0
Kaistella	1	0	0	0	0	3
Kaistia	0	1	0	0	2	1
Kaiwanvirus	0	0	0	0	0	0
Kajamvirus	0	0	0	0	0	0
Kakivirus	0	0	0	0	0	0
Kalppathivirus	0	0	0	0	0	0
Kamchatkavirus	0	0	0	0	0	0
Kanagawavirus	0	0	0	0	0	0
Kanaloavirus	0	0	0	0	0	0
Kangiella	0	0	0	0	0	0
Kantovirus	0	0	0	0	0	0
Kaohsiungvirus	0	0	0	0	0	0
Kapieceevirus	0	0	0	0	0	0
Kappaarterivirus	0	0	0	0	0	0
Kappapapillomavirus	0	0	0	0	0	0
Kappatorquevirus	0	0	0	0	0	0
Karamvirus	0	0	0	0	0	0
Karezivirus	0	0	0	0	0	0
Karimacvirus	0	0	0	0	0	0
Kaustia	0	0	0	0	0	0
Kayeltresvirus	0	0	0	0	0	0
Kayfunavirus	0	0	0	0	0	0
Kaypoctavirus	0	0	0	0	0	0
Kayvirus	0	0	0	0	1	0
Kazachstania	0	0	0	0	0	0
Kecuhnavirus	0	0	0	0	0	0
Keghovirus	0	0	0	0	0	0
Kehishuvirus	0	0	0	0	0	0
Kehmevirus	0	0	0	0	0	0
Keisodnavirus	0	0	0	0	0	0
Kelleziovirus	0	0	0	0	0	0
Kelmasvirus	0	0	0	0	0	0
Kelquatrovirus	0	0	0	0	0	0
Kembevirus	0	0	0	0	0	0
Kemicevirus	0	0	0	0	0	0
Kemiovirus	0	0	0	0	0	0
Kempsvovirus	0	0	0	0	0	0
Kenoshavirus	0	0	0	0	0	0
Kenyattavirus	0	0	0	0	0	0
Keratinibaculum	0	22	0	0	0	0
Kerishovirus	0	0	0	0	0	0
Kerstersia	13	0	3	0	0	0
Keshuvirus	0	0	0	0	0	0
Ketkevirus	0	0	0	0	0	0
Ketobacter	0	1	0	0	0	0
Ketogulonicigenium	0	0	1	0	1	0
Keylargovirus	0	0	0	0	0	0
Kharnvirus	0	0	0	0	0	0
Khurdivirus	0	0	0	0	0	0
Kibdelosporangium	1	3	0	0	2	0
Kieseladnavirus	0	0	0	0	0	0
Kihrivirus	0	0	0	0	0	0
Kihryuvirus	0	0	0	0	0	0
Kihsiravirus	0	0	0	0	0	0
Kilunavirus	0	0	0	0	0	0
Kimihcavirus	0	0	0	0	0	0
Kimonavirus	0	0	0	0	0	0
Kineobactrum	0	2	2	0	0	0
Kineococcus	7	9	1	0	0	0
Kineothrix	5	8	0	29	84	39
Kingella	2	1	0	0	0	0
Kingevirus	0	0	0	0	0	0
Kinglevirus	0	0	0	0	0	0
Kipunavirus	0	0	0	0	0	0
Kirikabuvirus	0	0	0	0	0	0
Kiritimatiella	4	9	9	0	2	0
Kirnavirus	0	0	0	0	0	0
Kirovvirus	0	0	0	0	0	0
Kisinvirus	0	0	0	0	0	0
Kisquattuordecimvirus	0	0	0	0	0	0
Kisquinquevirus	0	0	0	0	0	0
Kitasatospora	68	23	51	7	3	3
Kiwsmaevirus	0	0	0	0	0	0
Klausavirus	0	0	0	0	0	0
Klebsiella	350017	308998	883	17	95	928
Kleczkowskavirus	0	0	0	0	0	0
Klementvirus	0	0	0	0	0	0
Klosterneuburgvirus	0	0	0	0	0	0
Klumppvirus	0	0	0	0	0	0
Kluyvera	19	12	3591	0	9	14
Kluyveromyces	0	0	0	0	0	1
Knoellia	2	3	0	0	2	0
Knuthellervirus	0	0	0	0	0	0
Kobbarisatellite	0	0	0	0	0	0
Kobuvirus	0	0	0	0	0	0
Kochikohdavirus	0	0	0	0	0	0
Kochitakasuvirus	0	0	0	0	0	0
Kocuria	44	12	8	26	2	6
Kohmavirus	0	0	0	0	0	0
Koinonema	0	0	1	0	0	0
Kojivirus	0	0	0	0	0	0
Kokobelvirus	0	0	0	0	0	0
Koleobacter	5	0	0	0	0	10
Kolesnikvirus	0	0	0	0	0	0
Kolpuevirus	0	0	0	1	0	0
Kolteria	3	0	0	1	0	1
Komagataeibacter	9	9	28	105	63	49
Komagataella	0	0	0	0	0	0
Konkivirus	0	0	0	0	0	0
Konmavirus	0	0	0	0	0	0
Konstantinevirus	0	0	0	0	0	0
Kopavirus	0	0	0	0	0	0
Kordia	0	1	0	2	0	1
Kordiimonas	0	0	2	1	2	0
Korravirus	0	0	0	0	0	0
Kosakonia	54	62	27	2	6	2
Kosmotoga	0	0	0	0	0	0
Kostyavirus	0	0	0	0	0	0
Koteshevirus	0	0	0	0	0	0
Kotilavirus	0	0	0	0	0	0
Koutsourovirus	0	0	0	0	0	0
Kovacikia	0	0	0	0	0	0
Kowinovirus	0	0	0	0	0	0
Kozakia	1	0	0	1	0	0
Kozievirus	0	0	0	0	0	0
Kozyakovvirus	0	0	0	0	0	0
Krakvirus	0	0	0	0	0	0
Krampusvirus	0	0	0	0	0	0
Krasilnikovia	1	4	0	0	2	0
Kratiovirus	0	0	0	0	0	0
Kratosvirus	0	0	0	0	0	0
Kremarvirus	0	0	0	0	0	0
Kribbella	30	21	14	1	8	5
Krischvirus	0	0	0	0	0	0
Kronovirus	0	0	0	0	0	0
Kroosvirus	0	0	0	0	0	0
Kroppenstedtia	1	1	1	0	1	0
Krylovvirus	0	0	0	0	0	0
Kryptosalinivirus	0	0	0	0	0	0
Ktedonosporobacter	0	1	1	0	0	0
Kudohovirus	0	0	0	0	0	0
Kuhfotivirus	0	0	0	0	0	0
Kuhshuvirus	0	0	0	0	0	0
Kujavirus	0	0	0	0	0	0
Kukrinivirus	0	0	0	0	0	0
Kukulkanvirus	0	0	0	0	0	0
Kuleanavirus	0	0	0	0	0	0
Kumaovirus	0	0	0	0	0	0
Kumottavirus	0	0	0	0	0	0
Kungbxnavirus	0	0	0	0	0	0
Kunmingvirus	0	0	0	0	0	0
Kunsagivirus	0	0	0	0	0	0
Kuravirus	0	1	0	0	0	0
Kurthia	0	0	0	17	0	0
Kusarnavirus	0	0	0	0	0	0
Kushneria	1	2	0	0	0	0
Kuttervirus	0	0	0	0	0	0
Kutzneria	15	4	2	0	2	0
Kvaramitovirus	0	0	0	0	0	0
Kwaitsingvirus	0	0	0	0	0	0
Kwoniella	3	12	0	2	5	3
Kylevirus	0	0	0	0	0	0
Kyrpidia	4	1	0	0	0	4
Kytococcus	0	1	0	0	0	0
Kyungwonvirus	0	0	0	0	0	0
Labanvirus	0	0	0	0	0	0
Labilibaculum	0	1	0	1	0	0
Labilithrix	0	1	2	0	0	1
Labrenzia	8	0	0	0	2	1
Labrys	0	0	0	1	0	0
Labyrnavirus	0	0	0	0	0	0
Laceyella	0	0	0	1	0	0
Lachancea	0	0	0	0	0	0
Lachnoanaerobaculum	4	2	2	25	93	60
Lachnoclostridium	105	109	454	1153	1253	2450
Lachnospira	404	9	57	369	315	1502
Lacibacter	0	0	2	0	0	0
Lacimicrobium	1	1	0	0	0	0
Lacinutrix	0	4	0	10	4	1
Lacipirellula	0	2	1	0	0	0
Lacnuvirus	0	0	0	0	0	0
Lacrimispora	51	41	16	138	256	188
Lacticaseibacillus	6	3	4	12	27	2
Lactiplantibacillus	1	0	3	2	21	453
Lactobacillus	11	1	4	194	42	13
Lactococcus	0	27	1	229	133	640
Lactonifactor	8	10	11	24	179	107
Lacunisphaera	6	1	0	0	0	2
