# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0	0.000235246	0	0.000500189	0.000293801	0.00051896	0.000231526	0	0.000306268	0.000468754	0.000748356	0.000443584
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000124892	0	0	0	0	0	0	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0.000103223	0	8.56217e-05	0	0	0	0	7.73114e-05	4.85853e-05	0.000254465	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000181409	0	0	9.22284e-05	2.33604e-05	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	4.09869e-05	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	2.47516e-05	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.000146648	0.000406861	0	0.000580098	0.000355584	0.000630964	0.000309299	0.000211942	0.000441616	0.000639722	0.000830371	0.000436564
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Gemella.s__Gemella_haemolysans	0	0	0	6.85934e-05	0	0	0	0	0	0.00011769	0	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.50416e-05
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	6.17206e-05	0	0.000118359	0	0	0	0	9.31624e-05	3.16711e-05	0.000269574	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.00017328	0	0	9.15164e-05	3.69775e-05	5.84947e-05
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	3.87136e-05	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	0	0.000204772	0	0.000378324	0.000428385	0.00047506	0.000132526	0	0.000126813	0.000354223	5.60815e-05	0.000367871
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000168186	0	0	0	0	0	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	7.98328e-05	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	4.51868e-05
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	2.77822e-05
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	7.06227e-05
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00018704	0	0	0	0	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000132526	0	0	6.19528e-05	0	0
PWY-6151: S-adenosyl-L-methionine cycle I	0.000592565	0.00018405	0.000313609	0.00055393	0.000628755	0.000748334	0.000228359	6.27167e-05	0.000545993	0.000691956	0.000747952	0.000304119
PWY-6151: S-adenosyl-L-methionine cycle I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000235343	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000351359	0	0	0	0.000155069	0	5.58708e-05	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	5.87682e-05	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Gemella.s__Gemella_haemolysans	0	0	0	0.00014423	0	0	0	0	0	0.000123201	0	2.75522e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Gemella.s__Gemella_sanguinis	0	0	0	0	0	0	0	0	0.000102227	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Granulicatella.s__Granulicatella_elegans	0	0	0	0	6.66114e-05	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	4.8476e-05	0	0	0	0	0	9.65934e-05	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.42097e-05	0	0.000101347	0	0	0	4.7578e-05	0.000280584	5.06172e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	4.0781e-05	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_sputorum	0	7.64979e-05	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	3.27238e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Leptotrichia.s__Leptotrichia_wadei	0	0	0	0	0	4.9433e-05	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000404865	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Rothia.s__Rothia_mucilaginosa	0	0	0	1.79189e-05	0	0	0	0	0	0	0.000226477	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	2.76051e-05	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000120315	0	0	7.82895e-05	0	5.5482e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	0	6.36792e-05	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	1.75893e-05
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	0.000632271	0.000100597	0	0.000334283	0.000382454	0.000462357	0.000223886	0.000284802	0.000525761	0.000685529	0.000533824	0.000231732
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000151182	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000386514	0	0	0	8.68394e-05	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	6.33676e-05	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	7.83075e-05	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	6.03756e-05	6.96254e-05	0.000210335	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Neisseria.s__Neisseria_flavescens	0	0	0	5.70112e-05	0	0	0	0	8.21821e-05	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Neisseria.s__Neisseria_subflava	0	0	0	8.50128e-05	0	0	0	0	5.77303e-05	7.97963e-05	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000186804	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000101143	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000133204	0	0	6.86995e-05	3.51561e-05	0
PWY-6168: flavin biosynthesis III (fungi)	0	0	0	0.00035285	0.000191545	0	0	0	0.000146922	0.000356407	0.000173292	0.000259793
PWY-621: sucrose degradation III (sucrose invertase)	0	0.000102888	0	5.56507e-05	0	0	0.000239986	0.000106601	0.000159307	0.000294601	6.4572e-05	9.15092e-05
PWY-621: sucrose degradation III (sucrose invertase)|g__Granulicatella.s__Granulicatella_adiacens	0	0	0	0	0	0	0	0	2.72883e-05	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	3.51313e-05	0	0	0	0	0	0.000166716	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Haemophilus.s__Haemophilus_sputorum	0	9.41463e-05	0	0	0	0	0	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	6.80117e-05	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000194507	0	0	4.46766e-05	0	5.60897e-05
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	7.30337e-05	0	0	0	0
PWY-6270: isoprene biosynthesis I	0	0	0	0.000225893	0.000135329	0.000364177	9.51567e-05	0.00018179	0.000166238	0.000172875	0	0.000246291
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	0.000713295	0.000233093	0.000114279	0.000355717	0.000246273	0.00032554	0.000234233	0.000358913	0.000318437	0.000340601	0.000727887	0.000361196
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Actinomyces.s__Actinomyces_odontolyticus	0	0	0	0	0	0	0	0	0	0	7.10661e-05	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Campylobacter.s__Campylobacter_showae	6.27653e-05	0	0	0	3.57557e-05	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	9.77496e-05	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eikenella.s__Eikenella_corrodens	2.91258e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000243883	0	0	0	0.000119019	0	0	0	0	0	0	3.05403e-05
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	1.70041e-05	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	3.96572e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Gemella.s__Gemella_morbillorum	7.1769e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	5.53456e-05
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	9.42188e-05	0	0	0	0	3.125e-05	0	0.000195847	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	2.57122e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Haemophilus.s__Haemophilus_sputorum	0	5.42872e-05	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	1.69252e-05
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	7.61454e-05	0	0	0	0	0	1.40716e-05	3.99231e-05	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	5.12913e-05	0	0	0	0	3.88808e-05	0	0.000218624	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	8.22173e-05	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	4.569e-05	0	5.78566e-05	0	5.4083e-05	2.36727e-05	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Treponema.s__Treponema_denticola	0	0	0	0	0	0	0	0	0	0	0	2.0598e-05
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000222165	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	5.16346e-05	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	8.81005e-05
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0	9.79853e-05	0	0.000354209	0.000583423	0.000382826	0	0.000171958	0.00019898	0.000281899	0.000141248	0.000278549
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000391026	0	0	0	0	0	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	2.96347e-05
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.5095e-05	0	0	0	0	3.49698e-05	9.0114e-05	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	6.45994e-05	5.27254e-05	0	0
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0	0	0	0	0	0	0	0	0.000144219	0	0	0
PWY-6317: galactose degradation I (Leloir pathway)	0.000356298	7.05405e-05	0	0.000174043	6.42475e-05	0	0.000199528	0	0.000222693	0.000365941	0.000135218	0.000231416
PWY-6317: galactose degradation I (Leloir pathway)|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0	0	0	0	0	0	0	0	0	0	3.41627e-05
PWY-6317: galactose degradation I (Leloir pathway)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.83776e-05
PWY-6317: galactose degradation I (Leloir pathway)|g__Haemophilus.s__Haemophilus_sputorum	0	6.27145e-05	0	0	0	0	0	0	0	0	0	0
PWY-6353: purine nucleotides degradation II (aerobic)	0	0	0	0	0	0	0	0	0.000283872	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.000485295	0	0.000204966	0.000301759	0.000256907	0	0.0001722	0	0.000536466	0.000469342	0.000165454	0.000349008
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Fusobacterium.s__Fusobacterium_nucleatum	5.14033e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.12723e-05
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Neisseria.s__Neisseria_flavescens	0	0	0	4.84471e-05	0	0	0	0	3.92361e-05	0	3.36397e-05	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Neisseria.s__Neisseria_subflava	0	0	0	5.7149e-05	0	0	0	0	0	4.81138e-05	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	6.134e-05	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.000615761	0.000314279	0.000335079	0.000543117	0.000325428	0.000671239	0.000390569	0.0002509	0.000633091	0.000770353	0.000659675	0.000324148
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Fusobacterium.s__Fusobacterium_nucleatum	5.03021e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	7.48792e-05	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	5.48206e-05	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.19346e-05
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000144925	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	8.64729e-05	0	0	0	0	0	0	0.000172956	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Haemophilus.s__Haemophilus_sputorum	0	0.000126946	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Neisseria.s__Neisseria_flavescens	0	0	0	5.10277e-05	0	0	0	0	7.08034e-05	0	3.25807e-05	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Neisseria.s__Neisseria_subflava	0	0	0	7.10384e-05	0	0	0	0	0	5.9834e-05	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000342615	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	9.12922e-05	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	0	0	3.70074e-05	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	7.83999e-05	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	3.12193e-05	0	0	0.000182437	0	0	6.84125e-05	0	5.37233e-05
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000139109	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	3.70112e-05
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.000604186	0.000265943	0.000264025	0.000526768	0.000303857	0.000660431	0.000366061	0.000232371	0.00063687	0.000753833	0.000595057	0.000356024
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000303307	0	0	0	0.000133383	0	0	0	0	0	0	3.22233e-05
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	7.10743e-05	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	4.93236e-05	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.27116e-05
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000133322	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	8.33702e-05	0	0	0	0	0	0	0.000130716	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_sputorum	0	9.47394e-05	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Neisseria.s__Neisseria_flavescens	0	0	0	6.43281e-05	0	0	0	0	7.27685e-05	3.14854e-05	3.70592e-05	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Neisseria.s__Neisseria_subflava	0	0	0	8.08301e-05	0	0	0	0	5.60279e-05	6.84295e-05	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000331313	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	8.86948e-05	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	0	0	3.51511e-05	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	9.75036e-05	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0	0	0	5.56345e-05	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000107117	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	3.742e-05
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	0	0	0	4.96067e-05	0	0	0.000129443	0	0	0	2.53209e-05	0.000208138
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	0	0	0	9.58016e-05	0.000312031	0	0	0	5.53684e-05	0.000131319	0	0.000235536
PWY-6527: stachyose degradation	0	0	0.000231966	7.76296e-05	0	0	0	0.000127377	3.69734e-05	0	0	9.12096e-05
PWY-6527: stachyose degradation|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	2.99953e-05	0	0	0
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	0	0.000235376	0	0	0	0	0	0	0.000108698	0	0	0
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	0	0	0	0	0	0	0	0	5.31329e-05	0	0	0
PWY-6606: guanosine nucleotides degradation II	0	0	0	0	0	0	0	0	6.22312e-05	0	0	0
PWY-6608: guanosine nucleotides degradation III	0	0	0	4.50781e-05	0	0	0	0	0.00048131	0.000209931	0.000190979	0
PWY-6609: adenine and adenosine salvage III	0.000298182	0	0	0.000334813	0	0.000310782	0.000452658	0.000129193	0.000385079	0.000666802	0.00026334	0.00028724
PWY-6609: adenine and adenosine salvage III|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	4.79171e-05	0	0
PWY-6609: adenine and adenosine salvage III|g__Gemella.s__Gemella_haemolysans	0	0	0	5.20882e-05	0	0	0	0	0	9.66102e-05	0	0
PWY-6609: adenine and adenosine salvage III|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	4.59885e-05
PWY-6609: adenine and adenosine salvage III|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	5.17476e-05	0	0	0	0	0	7.13298e-05	0	0
PWY-6609: adenine and adenosine salvage III|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	2.4995e-05	0	0
PWY-6609: adenine and adenosine salvage III|g__Haemophilus.s__Haemophilus_sputorum	0	0	0	0	0	0	0	0	0	4.35467e-05	0	0
PWY-6609: adenine and adenosine salvage III|g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	2.3354e-05
PWY-6609: adenine and adenosine salvage III|g__Solobacterium.s__Solobacterium_moorei	6.85813e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	4.50735e-05	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000189672	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	9.2024e-05	0	0	0.000404791	0	0	4.27597e-05	6.73385e-05	0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	7.86534e-05	0	0	0	0	7.58719e-05	4.27597e-05	0	0
PWY-6628: superpathway of L-phenylalanine biosynthesis	0	0	0	0.000114286	0	0.000130137	0	0	0	0.0001331	0.000213379	0
PWY-6700: queuosine biosynthesis	0.000128235	0.000349687	0	0.000572584	0	0.000706224	0.000485638	0.000125589	0.000464829	0.000511689	0.000576265	0.000378103
