# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000303307	0	0	0	0.000133383	0	0	0	0	0	0	3.22233e-05
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	7.10743e-05	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	4.93236e-05	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.27116e-05
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000133322	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	8.33702e-05	0	0	0	0	0	0	0.000130716	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_sputorum	0	9.47394e-05	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Neisseria.s__Neisseria_flavescens	0	0	0	6.43281e-05	0	0	0	0	7.27685e-05	3.14854e-05	3.70592e-05	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Neisseria.s__Neisseria_subflava	0	0	0	8.08301e-05	0	0	0	0	5.60279e-05	6.84295e-05	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000331313	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	8.86948e-05	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	0	0	3.51511e-05	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	9.75036e-05	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0	0	0	5.56345e-05	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000107117	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	3.742e-05
PWY-6527: stachyose degradation|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	2.99953e-05	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	4.79171e-05	0	0
PWY-6609: adenine and adenosine salvage III|g__Gemella.s__Gemella_haemolysans	0	0	0	5.20882e-05	0	0	0	0	0	9.66102e-05	0	0
PWY-6609: adenine and adenosine salvage III|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	4.59885e-05
PWY-6609: adenine and adenosine salvage III|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	5.17476e-05	0	0	0	0	0	7.13298e-05	0	0
PWY-6609: adenine and adenosine salvage III|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	2.4995e-05	0	0
PWY-6609: adenine and adenosine salvage III|g__Haemophilus.s__Haemophilus_sputorum	0	0	0	0	0	0	0	0	0	4.35467e-05	0	0
PWY-6609: adenine and adenosine salvage III|g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	2.3354e-05
PWY-6609: adenine and adenosine salvage III|g__Solobacterium.s__Solobacterium_moorei	6.85813e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	4.50735e-05	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000189672	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	9.2024e-05	0	0	0.000404791	0	0	4.27597e-05	6.73385e-05	0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	7.86534e-05	0	0	0	0	7.58719e-05	4.27597e-05	0	0
PWY-6700: queuosine biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000113927	0	0
PWY-6700: queuosine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	5.20759e-05	0	7.00832e-05	0	0	5.81911e-05	0	0.000237548	0
PWY-6700: queuosine biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000125115	0	0	0	0	6.11976e-05	4.11271e-05	4.33074e-05	0
PWY-6700: queuosine biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0.00014327	0	0	0	0	8.26683e-05	0	0	0
PWY-6700: queuosine biosynthesis|g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	8.7137e-05
PWY-6700: queuosine biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00045261	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	2.53662e-05	0	0	0.000306814	0	0	3.41714e-05	3.40795e-05	0
PWY-6700: queuosine biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000113598	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	4.50748e-05	0
PWY-6703: preQ0 biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000123562	0	0	7.49653e-05	5.16408e-05	0
PWY-6703: preQ0 biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000226012	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	4.54528e-05
PWY-6737: starch degradation V|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000301736	0	0	0	0.000143417	0	0	0	0	0	0	5.92563e-05
PWY-6737: starch degradation V|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	6.64648e-05	0	0	0	0	4.30292e-05	6.68306e-05	0	0
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	1.83619e-05
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	3.57811e-05
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	4.4007e-05	0	0	0	0	0	0.000122775	0	0
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	9.33101e-05	0.000208503	0	0	0	0	5.11057e-05	8.46938e-05	0.000455852	2.259e-05
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	1.90122e-05	0	0
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_sputorum	0	3.12731e-05	0	2.5919e-05	0	0	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	6.91683e-05	0	0	0
PWY-6737: starch degradation V|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	2.47207e-05	0	0	0	0	0	0	0	0
PWY-6803: phosphatidylcholine acyl editing|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	3.25125e-05	0	0	0	0	0	0	0
PWY-6897: thiamin salvage II|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	8.75528e-05	0	0
PWY-6897: thiamin salvage II|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	0.000104683	0	0
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.81682e-05
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000145871	0	0
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	7.7916e-05	0	0	0	3.63478e-05	0.000173973	0
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	1.98204e-05	0	0
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_sputorum	0	0.000163148	0	0	0	0	0	0	0	2.68418e-05	0	0
PWY-6936: seleno-amino acid biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	2.4984e-05	0	0	0	0	0.000113829	0	3.14017e-05	0
PWY-6936: seleno-amino acid biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	1.94987e-05	0	0	0	0	4.0866e-05	0	6.43135e-05	0
PWY-6936: seleno-amino acid biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	2.60107e-05	0	0	0
PWY-6936: seleno-amino acid biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000273371	0	0	8.12191e-05	1.17519e-05	8.54442e-05
PWY-7013: L-1,2-propanediol degradation|g__Fusobacterium.s__Fusobacterium_nucleatum	7.72723e-05	0	0	0	0.000146287	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Campylobacter.s__Campylobacter_showae	3.33823e-05	0	0	0	2.92445e-05	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000371251	0	0.000161372	0	0.000260645	0	4.02124e-05	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0.000160305	8.29812e-05	0	0	2.37124e-05	0	4.55474e-05	6.02887e-05	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	9.91304e-05	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0.000121119	4.75296e-05	0	4.78992e-05	0	0	2.27064e-05	2.29974e-05	9.85656e-05	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Haemophilus.s__Haemophilus_sputorum	0	0.000117705	0	3.69174e-05	0	0	0	0	0	3.17578e-05	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	1.83906e-05
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Neisseria.s__Neisseria_flavescens	0	0	0	8.03801e-05	0	0	0	0	3.67488e-05	2.30284e-05	4.67209e-05	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Neisseria.s__Neisseria_meningitidis	0	0	0	0	0	0	0	0	3.91363e-05	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000208534	0	0	0	0	0.000102451	0.000226586	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Oribacterium.s__Oribacterium_sinus	0	0	0	4.53875e-05	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Prevotella.s__Prevotella_oris	0	0	0	0	0	0	0	0	0	0	0	1.98942e-05
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Rothia.s__Rothia_dentocariosa	0	0	0	0	0	0	0	6.59476e-05	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Sphingomonas.s__Sphingomonas_melonis	0	0.000169796	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	3.11643e-05	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000138165	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	4.02704e-05	0	0	0.000242369	0	0	5.42913e-05	4.07685e-05	6.7926e-05
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.00017765	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	7.74059e-05	0	0	4.87645e-05	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	4.80452e-05	5.44856e-05
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.00014929	0	0	0	0	0	0	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	5.49937e-05	4.8206e-05	0.000276867	0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	3.91755e-05	0	0	0	0	0	2.33971e-05	0.00019441	0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_sputorum	0	6.93918e-05	0	0	0	0	0	0	0	0	0	0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.90554e-05	0	0	0	0	8.35938e-05	5.47878e-05	6.00459e-05	0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	5.10271e-05	0	0	0	0	0	0	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Actinomyces.s__Actinomyces_odontolyticus	0	0	0	0	0	0	0	0	0	0	4.60217e-05	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000116445	0	0	0	0	0	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	8.78589e-05	0	0	0	0	0	9.59932e-05	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	9.32484e-05	0.000117414	0.000340416	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	8.29818e-05	0	8.42841e-05	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Neisseria.s__Neisseria_subflava	0	0	0	4.69834e-05	0	0	0	0	0	0	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000143836	0	0	0.000117568	9.60066e-05	6.14453e-05
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	7.84831e-05	0
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	5.20711e-05	0	0	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000213637	0	0	0	0	0	0	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	7.22165e-05	0	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.000138278	0	6.98573e-05	0	0	0	5.75542e-05	0.000242044	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000145398	0	0	0	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000140788	0	0	0	0	0	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.48367e-05
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	9.62943e-05	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.000105401	0	0.000125714	0	0	9.00727e-05	4.51515e-05	0.000227352	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	6.4541e-05	0	3.08111e-05	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000162066	0	0	5.7149e-05	0	5.28905e-05
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	2.75223e-05	0
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	6.33406e-05	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alloprevotella.s__Alloprevotella_tannerae	5.60398e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	4.38427e-05	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	5.89604e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000481271	0	9.21807e-05	0	0.000183995	3.23944e-05	5.50973e-05	0	0	0	0	6.13234e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	3.61602e-05	0	0	0	0	2.66796e-05	5.1368e-05	3.48524e-05	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_haemolysans	0	0	0	9.566e-05	0	0	0	0	0	0.00013118	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_morbillorum	4.73259e-05	0	0	0	3.88407e-05	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_sanguinis	0	0	0	0	0	0	0	0	0.0001013	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	3.02999e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	3.31433e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000260084	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0.000106815	0.000125073	0.000148649	0	9.22942e-05	0	0.000144081	0.000139755	3.31273e-05	0.000313795	7.11617e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	1.72307e-05	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_sputorum	0	7.49556e-05	0	0	0	0	0	0	0	2.33731e-05	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	3.24409e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	8.17848e-05	0	0	0	0	0.000127061	0.000122292	8.59605e-05	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000187393	0	0	0	0	6.31739e-05	0.000227853	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	2.24322e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000491803	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_nanceiensis	0	0	0	0	3.62267e-05	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_nigrescens	8.1956e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	3.6958e-05	6.39538e-05	0.000173403	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Sphingomonas.s__Sphingomonas_melonis	0	0.000370103	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_gordonii	0	0	0	0	0	0	0	8.41698e-05	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000115036	0	1.89909e-05	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	7.28497e-05	0	0	0.000374186	0	0	0.00011204	3.68137e-05	9.55284e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	6.25346e-05	0	4.2912e-05	0	0	7.24298e-05	3.5356e-05	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000210962	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	8.79037e-05	0	0	8.45259e-05	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	3.59979e-05	0	0	0	0.000117354	0	0	7.15322e-05	7.72515e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus	0	0	0	0	0	0	0	0	0	0	2.78261e-05	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000128521	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Campylobacter.s__Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	8.44529e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	0.000103699	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	3.50883e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	0.000112023	0	0	0	5.05295e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Gemella.s__Gemella_haemolysans	0	0	0	5.47449e-05	0	0	0	0	0	0.000109115	0	1.57285e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	4.65972e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	8.22224e-05	0	9.91685e-05	0	0	0	0	6.68152e-05	3.39131e-05	0.000243282	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Solobacterium.s__Solobacterium_moorei	2.73683e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000170614	0	0	7.3852e-05	7.41155e-05	3.86528e-05
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	2.277e-05	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	4.69239e-05	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000125155	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	3.48627e-05	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_haemolysans	0	0	9.68328e-05	0	0	0	0	0	0	4.78297e-05	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_morbillorum	5.35425e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_sanguinis	0	0	0	0	0	0	0	0	9.31346e-05	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	4.2279e-05
