ID	Domain	Phylum	Class	Order	Family	Genus	Species	score	completeness	contamination	strain_heterogeneity	size	N50	cluster_members	CO1	CO2	CO3	CO4	MA1	MA2	MA3	MA4	ME1	ME2	ME3	ME4	TH1	TH2	TH3	TH4
Mx_All_330	d__Bacteria	p__Bacillota_E	c__Symbiobacteriia	o__Symbiobacteriales	f__Symbiobacteriaceae	g__Symbiobacterium	s__	79.36326989037677	86.12	2.1	75.0	2719260	21704	1	0	0	0	0	0	0	0	0	0	0.11705246	0.0988063	0.005249951	2.7350945	0.03880341	0.15927818	0.21300471
Mx_All_331	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__RSA9	g__CALCID01	s__CALCID01 sp937907535	72.6937912322129	97.8	5.49	0.0	4158609	48706	1	0.68887365	0.23433977	0.23630452	0.65396065	0.09202813	0.048819866	0.038490985	0.07184455	0	0.005682556	0	0	0	0	0.010765031	0
Mx_All_332	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Aggregatilineales	f__Aggregatilineaceae	g__DYGX01	s__	18.511650645659863	52.76	7.57	25.0	2880820	2620	1	0	0	0.02347017	0	0	0.203622	0.1154988	0.05391561	0	0	0	0	0	0	0	0
Mx_All_333	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Rummeliibacillus	s__Rummeliibacillus suwonensis	98.59994594141044	96.36	0.0	0.0	4070972	30192	1	0	0	0	0	0	0	0	0	0.9287841	0	0	0.2116148	0.014636015	0	0	0
Mx_All_334	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Ferrovibrionales	f__Ferrovibrionaceae	g__Ferrovibrio	s__	69.92474505215364	99.57	6.5	4.55	3880520	131217	1	0.042524725	0.01962981	0.18701309	0.053823374	0.9656525	0.576672	0.54711914	0.5205829	0	0.0591731	0.006168419	0.10889892	0	0	0.016700601	0
Mx_All_335	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__UBA5794	f__ZC4RG35	g__ZC4RG17	s__	78.4950591074665	97.44	4.27	0.0	2970596	64583	1	0	0.87218314	0.14198934	0.028410872	0.07827765	0.24965736	0.13186105	0.41216534	0	0	0	0.098176934	0	0	0	0
Mx_All_336	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__	s__	72.22111978019905	91.31	4.73	50.0	3174565	24674	1	0.05057386	0.7422108	0.48065618	0.3846496	0.2762413	1.5102253	0.6499596	0.7485524	0	0.013963568	0.0051145824	0.15899332	0	0	0.019805212	0
Mx_All_337	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__RCIO01	s__	84.6714347938576	91.48	1.98	50.0	3318675	15954	1	0	0.022409288	0.020630093	0	0.060405888	0.16628934	0.67877734	0.04658534	0	0.009996772	0	0.035416108	0	0	0.012903002	0
Mx_All_338	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__	98.47708363067198	99.93	0.77	0.0	4850582	62254	1	0	0	0.03252551	0	0.016737068	0.35234553	0.14785469	0.12210293	0	0	0	0	0	0	0	0
Mx_All_339	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Paenalcaligenes	s__Paenalcaligenes sp012518715	77.3029144072323	83.74	1.85	50.0	1783991	5968	1	0.026321579	0	0.007528376	0.33405897	0	0	0	0	0	0	0	0	0	0	0	0
Mx_All_34	d__Bacteria	p__Bacillota_E	c__Symbiobacteriia	o__Symbiobacteriales	f__Symbiobacteriaceae	g__Symbiobacterium	s__Symbiobacterium sp023623185	65.57039430575334	84.19	4.96	87.5	3379058	4795	1	0	0	0	0	0	0	0	0	0	0.25299132	0.049364425	0.009436618	0.28263828	0	0.036047444	0.05073401
Mx_All_340	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Paracaedibacterales	f__Paracaedibacteraceae	g__Paracaedibacter	s__	98.68053580967658	95.7	0.0	0.0	1745797	914264	1	0	0	0	0	0.05714844	0.5319382	0.5907245	0.18106681	0	0	0	0	0	0	0	0
Mx_All_341	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__Tepidiformales	f__Tepidiformaceae	g__JALOAP01	s__	94.46935773327449	97.03	0.99	0.0	2959322	60078	1	0.04585959	0.38061842	0.08398002	0.10603077	0.018062228	0.028307837	0.020023063	0.054270025	0	0	0	0	0	0	0	0
Mx_All_342	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__RUG721	s__RUG721 sp029546925	81.60141851845822	97.73	3.66	0.0	2400552	22021	1	0	0	0	0.018894369	0.06645185	0.3819058	0.009354753	0.05559473	0	0	0	0	0	0	0	0
Mx_All_343	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Ga0077548	s__	94.36372432477516	94.88	0.63	0.0	3103726	185118	1	0	0.034289647	0	0	0.050643276	0.03456967	0.037889622	0.04211275	0	0.08479654	0.029880634	0.26308286	0	0.009296374	0.06878962	0
Mx_All_344	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__Limnochordales	f__ZCTH02-B6	g__CALJUZ01	s__CALJUZ01 sp003387805	84.69824329714025	92.16	2.05	25.0	2221534	35603	1	0.12124453	0.41401863	0.22605352	0.80910486	0.022306768	0.09184137	0.03095896	0.046654746	0	0.100725606	0	0	0.028077522	0.09081337	0.325929	0.36011025
Mx_All_345	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__Acholeplasmatales	f__Acholeplasmataceae	g__DUPY01	s__	45.1931297760071	50.05	1.45	50.0	838537	2169	1	0	0	0.123766	0.14057732	0.03229598	0.011800046	0.01401895	0.011032218	0	0	0	0	0	0	0	0
Mx_All_346	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__UBA5794	f__ZC4RG35	g__ZC4RG17	s__	76.89608851305637	96.15	4.27	0.0	3504996	15566	1	0	0.13789235	0.06152304	0	0.059875578	0.14869729	0.10095658	0.112042956	0	0	0	0.07636241	0	0	0	0
Mx_All_347	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Oceanipulchritudinaceae	g__	s__	82.79732326234202	93.75	2.7	20.0	3699715	10343	1	0.07541096	0.019074067	0.0962124	0.022180606	0.059768915	0.040783834	0.018000567	0.026850827	0	0.02173167	0	0.02324652	0	0	0	0
Mx_All_348	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA1609	g__	s__	73.30315981076241	73.77	0.45	0.0	2024293	3684	1	0	0	0	0	0.24254602	0.076106526	0	0	0	0	0	0	0	0	0	0
Mx_All_349	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__CALWSW01	g__CALNBC01	s__	36.64857860661779	50.25	3.17	16.67	1044873	2756	1	0.034336034	0	0.058529243	0	0.038561508	0.011010773	0.0115686795	0.008292176	0	0	0	0	0.111964256	0	0	0
Mx_All_35	d__Bacteria	p__Bacillota_B	c__Moorellia	o__DULZ01	f__DULZ01	g__DULZ01	s__	86.14013546867821	93.24	1.89	0.0	2412312	50150	1	0	0	0.015781058	0	0	0	0	0	0	0.0067995335	0.091407664	0	0.030131489	0.072120495	0.99328613	0.36488298
Mx_All_350	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__CALKHQ01	f__CALKHQ01	g__CALKHQ01	s__CALKHQ01 sp937988735	95.00481520192196	95.11	0.52	33.33	4250166	43954	1	0	0.035494555	0.11326386	0	0.14722	0.21743283	0.15610531	0.05460309	0	0	0	0	0	0	0	0
Mx_All_351	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__DUVY01	g__	s__	99.15113512837902	96.37	0.0	0.0	1342828	364981	1	0	0	0.032241564	0	0.04479439	0	0	0	0	0	0	0	1.882356	0	0	0
Mx_All_352	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Levybacterales	f__GWA1-39-11	g__	s__	64.63379266327351	72.1	1.88	0.0	938559	7372	1	0	0	0	0	0	0.08648745	0.008074193	0.28331327	0	0	0	0.011231198	0	0	0	0
Mx_All_353	d__Bacteria	p__Bacillota_G	c__UBA4882	o__UBA10575	f__UBA10575	g__Capillibacterium	s__Capillibacterium thermochitinicola	47.40420877430042	59.64	3.18	60.0	1232623	3254	1	0	0.01731084	0.028174398	0.0068045976	0	0	0	0	0	0	0	0	0	0.012299097	0.16867612	0
Mx_All_354	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__	s__	82.20127514694909	92.78	2.79	50.0	2350414	8965	1	0.1386967	0.021369962	0.07101275	0.08708343	0.03781211	0.011287172	0	0.035479892	0	0	0	0	0	0	0	0
Mx_All_355	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Mesorhizobium	s__Mesorhizobium sp003242525	81.03839125855062	91.95	2.79	30.77	3286312	22899	1	1.3149549	1.0367218	0.64066136	1.5859884	1.0690888	0.6686003	0.43823844	1.2491715	0	0.095346466	0.018222496	0.46415213	0	0.032030217	0.1779946	0.0072668623
Mx_All_356	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Tissierellales	f__Tissierellaceae	g__JAAYFT01	s__JAAYFT01 sp012735245	99.31666886198154	97.2	0.02	0.0	2064521	27123	1	0.015544688	0.14091094	0.019703612	0.019902978	0	0	0	0	0	0.1240381	0	0	0	0	0.18930192	0
Mx_All_357	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Avimonas	s__	70.12229280115146	84.91	3.8	62.5	2075003	4727	1	0	0	0	0	0	0	0	0	0	0.005316143	0	0	0.29838508	0	0	0
Mx_All_358	d__Bacteria	p__Bacillota	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Cohnella	s__	88.8383204291627	92.85	1.44	75.0	3221591	16468	1	0.014352103	0	0	0.5139511	0	0	0	0	0	0	0	0	0	0	0	0
Mx_All_359	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__SCN-69-37	g__SCN-69-37	s__SCN-69-37 sp003242705	68.10304319723798	94.87	5.84	0.0	3428852	73466	1	0.56206375	1.5431697	0.6574946	0.5529393	0.7522368	0.82417697	0.5879906	0.80254084	0	0.015999127	0	0.015410752	0	0	0	0
Mx_All_36	d__Bacteria	p__Bacillota	c__Bacilli	o__Thermoactinomycetales	f__Thermoactinomycetaceae	g__JANWIG01	s__JANWIG01 sp025449975	93.01109253312323	99.23	1.73	0.0	2768685	72809	1	1.974558	0.1318597	1.2394316	0.05024236	0.04845098	0.025025524	0.013296473	0.19291772	0	0.016640736	0.01652492	0.026142078	0	0.012021583	0.24342158	0.026198136
Mx_All_360	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Vulgatibacteraceae	g__ZC4RG40	s__ZC4RG40 sp003242475	59.60615254573975	89.25	6.47	5.88	2983352	44816	1	0.21718448	0.04464784	0.15302865	0.05630212	0.050588902	0.047675297	0.032201186	0.08775531	0	0.11702676	0.005623576	0	0	1.3514496	1.5792831	0
Mx_All_361	d__Bacteria	p__Actinomycetota	c__Nitriliruptoria	o__Euzebyales	f__Egibacteraceae	g__	s__	52.14967718786264	75.19	5.06	9.09	2758926	3976	1	0.008460705	0.07749264	0.028611152	0.0336525	0.030063016	0.023824159	0.022529574	0.037824865	0	0	0	0.1170794	0	0	0	0
Mx_All_362	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__JAJFHB01	g__	s__	100.07397735190442	99.35	0.43	100.0	3590624	77260	1	0	0.26978424	0.12996817	0.017604884	0.07168538	0.7093895	1.1267476	0.25254577	0	0.017919395	0	0.18660317	0	0	0.01241366	0
Mx_All_363	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Weeksellaceae	g__Moheibacter	s__	99.67665481865473	97.31	0.0	0.0	2270610	54114	1	1.9334763	0.023856552	0.110835016	0.43406022	0.053926684	0	0	0.022406338	0	0	0	0	0	0	0	0
Mx_All_364	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_B	f__Caldibacillaceae	g__Caldibacillus_B	s__Caldibacillus_B thermolactis	76.27556499898644	96.4	4.8	33.33	3388024	35600	1	0	0	0	0	0	0	0	0	0	0.026604107	0.0070781116	0.6407543	0	0	0	0
Mx_All_365	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Ureibacillus	s__	30.871200581051465	68.66	8.62	40.0	2722849	5326	1	0	0.0076094344	0	0.008747397	0	0	0	0	0	0.12648742	0	0.036430564	0.13645935	0	0	0
Mx_All_366	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU087	f__JAAYGB01	g__	s__	76.96634503416226	98.5	4.77	0.0	2166808	42923	1	0	0	0	0	0	0	0	0	0	0.03421782	0.040634148	0	0.15948334	0.0077878595	0.123683386	0.053842194
Mx_All_367	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__JACQAP01	g__	s__	63.43092799356294	72.45	2.27	25.0	2468217	3364	1	0	0	0	0	0	0	0.3543551	0	0	0.016982839	0	0	0	0	0	0
Mx_All_368	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pelobium	s__	34.19311435680411	59.08	5.38	5.56	1837624	2679	1	0	0	0	0	0.13554123	0.10328469	0	0.063105464	0	0	0	0	0	0	0	0
Mx_All_369	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Azospirillales	f__Azospirillaceae	g__Arenibaculum	s__	61.08348031634559	72.18	2.63	11.11	3568992	3331	1	0	0.041200172	0	0	0.03288451	0.012507525	0.012575824	0.14494327	0	0.032652736	0	0.056708757	0	0	0.0498096	0
Mx_All_37	d__Bacteria	p__Bacteroidota	c__Rhodothermia	o__Balneolales	f__Balneolaceae	g__	s__	94.5847057367757	98.09	1.18	0.0	2362758	61576	1	0.019666947	0.23436025	0.06040901	0.109521896	0.020463416	0.022130862	0.012337313	0.09206846	0	0	0	0	0	0	0	0
Mx_All_370	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Devosiaceae	g__Pelagibacterium	s__	94.71963399833794	98.41	1.37	50.0	3087072	88975	1	0	0.13541417	0.011275227	0	0.019429091	0.010030981	0.047671724	0.0094259875	0	0.20007153	0.02663083	0.1698906	0	0	0.2863308	0
Mx_All_371	d__Bacteria	p__Bacillota_E	c__Thermaerobacteria	o__Thermaerobacterales	f__RSA17	g__RSA17	s__	90.58264668832956	95.05	1.49	50.0	2360432	29874	1	0.06717233	0.09647824	0.008113235	0.08067437	0	0	0	0.0076196566	0	0	0	0	0	0.14765792	0.18485555	0
Mx_All_372	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__UBA2112	g__UBA2112	s__	57.227759110354214	59.4	0.85	0.0	923682	14306	1	0	0	0.12850323	0	0.08221399	0.078855574	0.01694361	0.13296448	0	0	0	0	0	0	0	0
Mx_All_373	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_B	f__Caldibacillaceae	g__Bacillus_J	s__Bacillus_J hisashii	80.15474069712697	95.04	3.9	66.67	3243563	10696	1	0.051530875	0.07008512	0.009480382	0.008905206	0.014351557	0.006555057	0.007763882	0.01515351	0.029848672	0.14254637	0.023192134	0.3385498	0.92836595	0.012031437	0.047011923	0.024662042
Mx_All_374	d__Bacteria	p__Bacillota_A	c__Thermosediminibacteria	o__Thermosediminibacterales	f__Thermosediminibacteraceae	g__ZC4RG34	s__ZC4RG34 sp003242255	84.83580559660945	95.19	2.88	66.67	2035757	17841	1	0.009912415	0	0	0	0	0	0	0	0	0	2.5694213	0	0.026865061	0.07436707	0.48237145	2.9252417
Mx_All_375	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__ATCC43930	f__Stellaceae	g__JADGGZ01	s__	83.56293398777277	95.43	3.04	36.36	4202559	28522	1	0	0.38747415	0.047668636	0.011108869	0.014103548	0.09472171	0.06525285	0.050266992	0	0	0	0	0	0	0	0
Mx_All_376	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__ZC4RG25	s__	56.63289280066286	65.19	2.21	31.58	3094738	3890	1	0.12066465	0.77807117	0.2268193	0.12653461	0.14598066	0.11404275	0.09059985	0.13788228	0	0	0	0.015780455	0	0.013696285	0.01845155	0
Mx_All_377	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Cellvibrionaceae	g__Cellvibrio	s__	91.74035836370024	94.61	1.13	60.0	2890846	16022	1	0	0.1193763	0.0075032134	0.054994155	0.06944549	0.06304931	0.029108765	0.15353711	0	0.014434049	0	0	0	0	0	0
Mx_All_378	d__Bacteria	p__Bacillota_E	c__Symbiobacteriia	o__Symbiobacteriales	f__Symbiobacteriaceae	g__Symbiobacterium	s__Symbiobacterium sp003242675	73.63289981078529	73.53	0.5	100.0	2470143	16062	1	0.01703852	0	0.008304737	0	0	0	0	0.010768124	0	0.058623094	2.023998	0.006148651	0.28242487	0.19148204	1.1518773	2.0607035
Mx_All_379	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__	s__	78.69826917596649	82.49	1.27	33.33	2732172	18619	1	0.13378829	0.057719756	0.20826282	0.17466336	0.2219186	0.0916801	0.07061799	0.09838626	0	0.0062116846	0	0.03129481	0	0	0	0
Mx_All_38	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Parvibaculales	f__Parvibaculaceae	g__Parvibaculum	s__	92.21010301372871	95.96	1.3	40.0	2833642	28854	1	0.34466732	0.016106924	0.41385773	1.0966457	0.8826846	0.48300907	0.19477281	0.54460824	0	0.065607786	0	0.00870997	0	0	0.010008201	0
Mx_All_380	d__Bacteria	p__Bacillota_B	c__Moorellia	o__DULZ01	f__Zhaonellaceae	g__DUOV01	s__	60.42860309035197	64.08	1.08	0.0	1267764	3142	1	0	0	0	0	0	0	0	0	0	0	0.1499927	0	0	0.008815105	0.05449353	0.018485008
Mx_All_381	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus pontis	88.00796845313458	87.35	0.41	100.0	1486969	39440	1	0	0	0	0	0	0	0	0	6.5097914	0.87373257	0.21495454	3.1871707	0.06995924	0	0	0.007153631
Mx_All_382	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__	s__	99.84440378508106	97.68	0.0	0.0	6412674	21321	1	0	0	0	0	0	0.25570574	0.29204646	0.009136797	0	0	0	0	0	0	0	0
Mx_All_383	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__	s__	83.19457471002225	85.03	0.99	100.0	2829667	17748	1	0.036289852	0.38946015	0.13684441	0.16455047	0.06994808	0.042885944	0.03580914	0.033781104	0	0	0	0.005668371	0	0	0.014565009	0
Mx_All_384	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Vulgatibacteraceae	g__ZC4RG40	s__	85.35525247071203	86.56	0.65	0.0	2702938	12317	1	0.059530426	0.19000392	0.058998525	0.06998699	0.03627386	0.052458216	0.015155314	0.020216037	0	0.00613976	0	0	0	0	0.051303897	0
Mx_All_385	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Tissierellales	f__Tepidimicrobiaceae	g__Tepidimicrobium	s__Tepidimicrobium sp012728595	95.84292659482695	93.62	0.0	0.0	2102422	27916	1	0.017547145	0.009835194	0	0	0	0	0	0	0	0.8063274	0	0.01445549	0.04728174	0.14340189	0.33498633	0.011162539
Mx_All_386	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__ZC4RG39	s__ZC4RG39 sp003242495	96.47942935159901	95.36	0.3	0.0	3952482	173324	1	0.35246393	0.23021503	0.08110974	0.23513024	0.08435103	0.06844242	0.05055026	0.079811424	0	0	0	0	0	0	0	0
Mx_All_387	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__	99.86828960932004	97.38	0.0	0.0	1351785	94750	1	0	0.021746404	0.027480416	0.7903172	0	0	0.007733312	0	0	0	0	0	0	0	0	0
Mx_All_388	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Aquamicrobium_A	s__Aquamicrobium_A sp000526635	81.53691619310483	91.52	2.82	73.33	3711818	12532	1	0.28204834	0.17963865	0.29306957	0.4256094	0.15174918	0.08103041	0.05178368	0.13919522	0	0.015998997	0	0.07114469	0	0.043342758	0.07672899	0.044100516
Mx_All_389	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__CFX8	g__	s__	44.02381154888015	54.2	2.38	0.0	2834087	2803	1	0	0.034222223	0.03593265	0	0.05340725	0.09627408	0.06740699	0.043013066	0	0	0	0.016265078	0	0	0	0
Mx_All_39	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Brevundimonas	s__	70.0267161116208	78.03	2.34	80.0	1953782	4461	1	0.0900404	0.092705324	0.21045515	0.048980854	0.15927932	0.09566469	0.05126865	0.23320815	0	0.13825391	0	0.06360232	0	0	0	0
Mx_All_390	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Comamonas	s__Comamonas kerstersii	73.89493592232674	91.51	4.41	52.08	3284273	18898	1	0.3136143	0	0	0.009312935	0	0	0	0	0.1275894	0.027992735	0	0.8695344	0.10825299	0	0	0.21521983
Mx_All_391	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__JAAYYF01	s__JAAYYF01 sp012515535	70.07911026911619	74.15	1.27	33.33	2351921	5148	1	0.118665636	0.023585536	0.049215976	0.18239662	0.03825935	0.040958546	0	0.04958461	0	0	0	0.010117143	0	0	0	0
Mx_All_392	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU080	f__JAAYLA01	g__	s__	32.6806998140577	59.57	5.73	0.0	2753266	3322	1	0.039751086	0.03842597	0.03308708	0.06415056	0	0	0	0	0	0.03796074	0	0	0.068538375	0.13515584	0.25534737	0.12515624
Mx_All_393	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Crocinitomicaceae	g__Taishania	s__	67.88461727496505	77.39	2.61	66.67	2025228	4065	1	0	0	0.15979826	0.011430424	0.07898583	0.05331316	0.011039942	0.06360884	0	0	0	0	0	0	0	0
Mx_All_394	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_H	f__Bacillaceae_F	g__Alkalihalobacterium	s__	62.044295422575175	68.79	1.72	0.0	1951574	5112	1	0	0	0	0	0	0	0	0	0	0.15664737	0	0	0.115174465	0	0	0
Mx_All_395	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__WYBJ01	g__WYBJ01	s__	45.76963738675779	59.18	3.32	44.44	2678870	2682	1	0	0.029412571	0.033666793	0	0.037192244	0.07340584	0.04577475	0.067438856	0	0.0162812	0	0.07263287	0	0	0.01860414	0
Mx_All_396	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Caldicoprobacterales	f__DTU083	g__DTU083	s__DTU083 sp001512915	56.825392567486716	58.47	0.83	50.0	1274140	15163	1	0.06686475	0.16260408	0.05588493	0.045973897	0.010076478	0.011830416	0	0.018580552	0	0.014920831	0	0	0.028794307	0	0.018400516	0
Mx_All_397	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_B	f__Caldibacillaceae	g__Caldibacillus	s__Caldibacillus debilis	86.52781366378461	98.18	3.39	94.44	2853100	15581	1	0	0	0.008414439	0	0	0.008278692	0.0077573457	0	0	1.756392	2.5933568	0	0.032032397	0.06515203	0.097291276	0.1771315
Mx_All_398	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Rariloculales	f__Rariloculaceae	g__	s__	57.52292724226223	72.41	3.45	0.0	4093998	53193	1	0.022123896	0.1324669	0.19406097	0.020037849	0.24553277	0.4253949	0.37152594	0.2584368	0	0.009809161	0	0.025313787	0	0	0	0
Mx_All_399	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__JACDBH01	g__	s__	66.09536609123705	67.28	0.93	100.0	870057	117688	1	0	0	0	0	0.38584536	1.0289866	0.75107664	1.0038981	0	0.011821252	0	0.030838272	0	0	0	0
Mx_All_4	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__RSA9	g__	s__	67.4209594113401	95.54	6.24	12.5	3540046	39987	1	0.03542642	0.32164	0.016043894	0.20075865	0.007607889	0.012788424	0	0.027967663	0	0	0	0.009549349	0	0	0.046126246	0
Mx_All_40	d__Bacteria	p__Hydrogenedentota	c__Hydrogenedentia	o__Hydrogenedentiales	f__JAEUWI01	g__WGMK01	s__	102.59713642293491	100.0	0.0	0.0	4183007	156413	1	0	0	0	0	0.6799669	0.01330656	0.1175253	0.02134424	0	0	0	0	0	0	0	0
Mx_All_400	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Rariloculales	f__Rariloculaceae	g__	s__	62.36129160888679	73.84	2.76	0.0	4241249	43912	1	0	0	0.09073439	0	0.17764468	0.97862023	0.42028895	0.33155495	0	0.009414717	0	0.009386202	0	0	0	0
Mx_All_401	d__Bacteria	p__Bacillota_G	c__UBA5301	o__UBA5301	f__UBA5301	g__JAAYHC01	s__JAAYHC01 sp012735535	97.16364544714384	97.12	0.48	0.0	1999299	77142	1	0.111060776	0.048370846	0.08647873	0.027388806	0.024277983	0.009614055	0.043809082	0.017488813	0	0.0106911445	0	0	0.3922771	0.007959606	0.1485131	0
Mx_All_402	d__Bacteria	p__Bacillota_B	c__Moorellia	o__DULZ01	f__DULZ01	g__JAAZDD01	s__	40.567651666711214	56.02	4.31	100.0	2449484	3761	1	0.21548384	0.03962264	0.31441852	0.09627824	0.008514631	0.0085814865	0	0.02485849	0	0	0	0	0	0	0	0
Mx_All_403	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Caldicoprobacterales	f__Caldicoprobacteraceae	g__Caldicoprobacter	s__Caldicoprobacter oshimai	57.817290150345656	90.17	8.39	90.0	1990849	12376	1	0.008936593	0	0	0	0	0	0	0	0	0	3.7145236	0	0	0.61150366	0.8872958	4.4776936
Mx_All_404	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Chelatococcus_A	s__Chelatococcus_A composti	94.44172039415886	99.45	1.52	14.29	3567413	56108	1	0.36607715	0.122414246	0.1032388	0.068953186	0.13434905	0.028100044	0.03933913	0.03250537	0	0.018928632	0	0.018948808	0.03163898	0.039816495	0.034438193	0.014438948
Mx_All_405	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Noviherbaspirillum	s__	40.13081004652403	59.61	4.29	5.88	2773466	2736	1	0.1801493	0.023356993	0.041583385	0.031691678	0.04693594	0.020733984	0.011740013	0.044541143	0	0	0	0	0	0	0	0
