# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
TRPSYN-PWY: L-tryptophan biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000221247	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.000272101	0	0	0.000295222	0.000422636	0	0	0	0.000410968	0.00019475	0.000251914	0.000165587
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.00023385	0	0	0	0	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000126937	0	0	0	0	0.000149187	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	0.00012605	0	0	0	0	5.78188e-05	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	0	0	0	0	0	0	0	0	0	0.000126289	0	0
VALSYN-PWY: L-valine biosynthesis	0.00025484	0	0	0.000548175	0.000611037	0.000272829	0.000263039	0	0.000479707	0.000570317	0.000792717	0
VALSYN-PWY: L-valine biosynthesis|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000314533	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.00025484	0	0	0	0.000258606	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0.00014297	0	0	0	0	0	0.000180826	0	0
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000199077	0
VALSYN-PWY: L-valine biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000104382	0	0	0	0	0	5.98283e-05	0	0
VALSYN-PWY: L-valine biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	3.33128e-05	0	0	0	0	0	0.000104848	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	8.25481e-05	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	7.83409e-05	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_sp_A12	0	0	0	0	0	0	0	0	1.73001e-05	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_sp_F0442	0	0	0	0	0	0	0	0	2.6197e-05	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000256189	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|unclassified	0	0	0	0	0	0	0	0	0	0.00021573	0.000140288	0
